Month,Day,Time,State,f scale,Injuries,Fatalities,Prop loss,Length,Width,Number,F0,ln(length),,,,,,,,
7,1,9 13:02:0,0 M,N,0,0,25000,1.54,50,1,Yes,0.431782416,,,,,,,,
7,1,9 13:48:0,0 M,N,0,0,0,5.32,330,1,Yes,1.671473303,,,,,,,,
7,1,9 16:07:0,0 M,N,1,0,40000,0.77,25,1,No,-0.261364764,,,,,,,,
7,1,9 16:15:0,0 I,A,0,0,12000,0.72,20,1,Yes,-0.328504067,,,,,,,,
7,1,9 16:25:0,0 M,N,1,0,20000,2.03,30,1,No,0.708035793,,,,,,,,
7,1,9 16:30:0,0 L,A,0,0,0,0.67,10,1,Yes,-0.400477567,,,,,,,,
7,1,9 17:08:0,0 I,A,1,2,840000,5.78,400,1,No,1.754403683,,,,,,,,
7,2,0 10:30:0,0 N,Y,2,0,3500,6.11,700,1,No,1.809926773,,,,,,,,
7,2,0 10:55:0,0 N,Y,0,0,100000,1.34,450,1,Yes,0.292669614,,,,,,,,
7,2,0 11:29:0,0 N,Y,0,0,25000,1.06,150,1,Yes,0.058268908,,,,,,,,
7,2,0 11:45:0,0 N,Y,1,0,250000,4.22,740,1,No,1.439835128,,,,,,,,
7,2,1 14:45:0,0 M,N,1,0,100000,2.81,200,1,No,1.033184483,,,,,,,,
7,2,1 16:34:0,0 M,N,0,0,0,0.4,100,1,Yes,-0.916290732,,,,,,,,
7,2,1 16:44:0,0 I,A,0,0,0,0.12,10,1,Yes,-2.120263536,,,,,,,,
7,2,1 16:52:0,0 K,S,0,0,0,0.01,400,1,Yes,-4.605170186,,,,,,,,
7,2,1 18:19:0,0 I,L,1,0,40000,3.72,150,1,No,1.313723668,,,,,,,,
7,2,1 19:50:0,0 N,D,0,0,0,0.17,25,1,Yes,-1.771956842,,,,,,,,
7,2,2 16:48:0,0 O,H,1,0,25000,0.8,230,1,No,-0.223143551,,,,,,,,
7,2,2 17:40:0,12:00 PM,A,0,0,0,0.1,25,1,Yes,-2.302585093,,,,,,,,
7,2,3 13:33:0,0 I,N,0,0,40000,1.71,50,1,Yes,0.536493371,,,,,,,,
7,2,3 23:23:0,0 M,D,2,1,0,2.37,150,1,No,0.862889955,,,,,,,,
7,2,4 13:57:0,12:00 PM,A,0,0,0,0.34,25,1,Yes,-1.078809661,,,,,,,,
7,2,5 18:50:0,0 S,D,0,0,0,0.25,25,1,Yes,-1.386294361,,,,,,,,
7,2,6 17:06:0,0 I,A,0,0,0,1.25,25,1,Yes,0.223143551,,,,,,,,
7,2,7 11:38:0,0 F,L,0,0,0,0.11,40,1,Yes,-2.207274913,,,,,,,,
7,2,9 17:00:0,12:00 AM,Z,0,0,0,0.12,10,1,Yes,-2.120263536,,,,,,,,
7,2,9 17:55:0,0 M,T,0,0,0,0.13,10,1,Yes,-2.040220829,,,,,,,,
7,3,1 13:55:0,0 F,L,0,0,96000,0.69,100,1,Yes,-0.371063681,,,,,,,,
8,2,17:27:00,IL,0,0,0,0,0.5,40,1,Yes,-0.693147181,,,,,,,,
8,3,16:10:00,MI,0,0,0,55000,0.09,55,1,Yes,-2.407945609,,,,,,,,
8,3,17:04:00,MN,0,0,0,0,0.34,20,1,Yes,-1.078809661,,,,,,,,
8,3,17:04:00,MN,0,0,0,0,0.2,10,1,Yes,-1.609437912,,,,,,,,
8,3,17:10:00,MN,0,0,0,0,0.1,20,1,Yes,-2.302585093,,,,,,,,
8,3,18:05:00,AZ,0,0,0,0,0.25,100,1,Yes,-1.386294361,,,,,,,,
8,4,12:50:00,NY,-,9,0,0,0.05,20,1,No,-2.995732274,,,,,,,,
8,4,15:55:00,PA,1,0,0,5000,1.22,200,1,No,0.198850859,,,,,,,,
8,4,17:46:00,GA,1,0,0,100000,1.86,200,1,No,0.620576488,,,,,,,,
8,5,20:47:00,ME,1,0,0,0,2.53,33,1,No,0.928219303,,,,,,,,
8,5,21:30:00,ME,1,0,0,0,0.48,20,1,No,-0.733969175,,,,,,,,
8,6,0:19:00,OK,2,30,0,50000000,6.9,550,1,No,1.931521412,,,,,,,,
8,6,0:27:00,OK,1,0,0,220000,2.9,400,1,No,1.064710737,,,,,,,,
8,6,0:32:00,OK,1,0,0,15000,4.5,200,1,No,1.504077397,,,,,,,,
8,6,1:11:00,OK,1,0,0,5000,0.9,400,1,No,-0.105360516,,,,,,,,
8,7,11:40:00,MD,1,0,0,750000,1.47,150,1,No,0.385262401,,,,,,,,
8,7,12:51:00,VA,0,0,0,15000,2.09,50,1,Yes,0.737164066,,,,,,,,
8,7,16:22:00,NE,0,0,0,0,0.1,10,1,Yes,-2.302585093,,,,,,,,
8,9,17:50:00,NM,0,0,0,0,0.33,50,1,Yes,-1.108662625,,,,,,,,
8,1,1 15:03:0,0 F,L,0,0,0,0.22,25,1,Yes,-1.514127733,,,,,,,,
8,1,1 16:08:0,0 V,A,0,0,0,1.38,100,1,Yes,0.322083499,,,,,,,,
8,1,2 13:12:0,12:00 PM,A,1,0,500000,5.53,200,1,No,1.710187816,,,,,,,,
8,1,2 17:10:0,0 C,O,0,0,0,0.01,25,1,Yes,-4.605170186,,,,,,,,
8,1,2 17:27:0,0 C,O,0,0,0,0.01,25,1,Yes,-4.605170186,,,,,,,,
8,1,2 17:30:0,0 C,O,0,0,0,0.01,25,1,Yes,-4.605170186,,,,,,,,
8,1,2 17:45:0,0 C,O,0,0,0,0.01,25,1,Yes,-4.605170186,,,,,,,,
8,1,3 19:00:0,0 T,X,0,0,0,0.09,20,1,Yes,-2.407945609,,,,,,,,
8,1,5 18:10:0,0 N,E,0,0,0,6.78,50,1,Yes,1.913977102,,,,,,,,
8,1,6 15:46:0,0 M,N,0,0,0,3.87,75,1,Yes,1.353254507,,,,,,,,
8,1,6 16:03:0,0 M,N,0,0,0,1.94,25,1,Yes,0.662687973,,,,,,,,
8,1,6 16:32:0,0 M,N,0,0,0,1.27,20,1,Yes,0.2390169,,,,,,,,
8,1,6 16:33:0,0 M,N,1,0,0,5.22,75,1,No,1.652497402,,,,,,,,
8,1,6 17:15:0,0 M,N,0,0,0,1.37,60,1,Yes,0.31481074,,,,,,,,
8,1,6 17:26:0,0 M,N,0,0,0,4.08,75,1,Yes,1.406096988,,,,,,,,
8,1,6 18:05:0,0 M,N,0,0,0,1.34,10,1,Yes,0.292669614,,,,,,,,
8,1,6 18:21:0,0 M,N,0,0,0,0.61,25,1,Yes,-0.494296322,,,,,,,,
8,1,6 18:21:0,0 I,L,1,0,0,2.79,75,1,No,1.026041596,,,,,,,,
8,1,6 18:22:0,0 I,L,1,0,0,0.54,60,1,No,-0.616186139,,,,,,,,
8,1,6 18:28:0,0 I,L,0,0,0,3.25,20,1,Yes,1.178654996,,,,,,,,
8,1,6 18:46:0,0 M,N,0,0,0,1.2,75,1,Yes,0.182321557,,,,,,,,
8,1,6 19:05:0,0 M,N,0,0,0,0.77,50,1,Yes,-0.261364764,,,,,,,,
8,1,6 19:08:0,0 M,N,0,0,0,0.05,30,1,Yes,-2.995732274,,,,,,,,
8,1,7 17:11:0,0 O,H,1,0,50000,1.04,100,1,No,0.039220713,,,,,,,,
8,1,7 17:34:0,0 M,I,0,0,45000,0.26,75,1,Yes,-1.347073648,,,,,,,,
8,1,7 19:10:0,0 M,I,0,0,0,3.07,100,1,Yes,1.121677562,,,,,,,,
8,1,8 15:40:0,0 F,L,0,0,0,0.18,20,1,Yes,-1.714798428,,,,,,,,
8,1,8 16:29:0,0 F,L,0,0,8000,0.36,15,1,Yes,-1.021651248,,,,,,,,
8,1,8 18:26:0,0 M,N,1,0,500000,3.03,100,1,No,1.10856262,,,,,,,,
8,1,8 18:37:0,0 M,N,1,0,0,1.34,100,1,No,0.292669614,,,,,,,,
8,1,8 18:47:0,0 M,N,1,0,0,1.63,100,1,No,0.488580015,,,,,,,,
8,1,8 18:47:0,0 I,A,1,0,0,1.63,100,1,No,0.488580015,,,,,,,,
8,1,8 19:07:0,0 I,A,2,0,300000,5.14,250,1,No,1.637053079,,,,,,,,
8,1,8 20:21:0,0 I,A,0,0,0,0.81,50,1,Yes,-0.210721031,,,,,,,,
8,1,9 18:40:0,0 N,E,0,0,0,0.1,10,1,Yes,-2.302585093,,,,,,,,
8,1,9 18:48:0,0 N,E,1,0,50000,2.3,840,1,No,0.832909123,,,,,,,,
8,1,9 18:48:0,0 N,E,1,0,10000,0.69,330,1,No,-0.371063681,,,,,,,,
8,1,9 19:03:0,0 N,E,0,0,0,0.1,10,1,Yes,-2.302585093,,,,,,,,
8,1,9 19:14:0,0 N,E,2,0,100000,0.65,540,1,No,-0.430782916,,,,,,,,
8,2,1 16:52:0,0 I,A,0,0,5000,3.28,80,1,Yes,1.187843422,,,,,,,,
8,2,1 16:58:0,0 I,A,0,0,0,1.08,10,1,Yes,0.076961041,,,,,,,,
8,2,2 14:23:0,12:00 PM,A,1,0,50000,1.5,250,1,No,0.405465108,,,,,,,,
8,2,2 14:55:0,0 N,Y,1,0,10000,0.15,30,1,No,-1.897119985,,,,,,,,
8,2,2 15:25:0,0 N,Y,0,0,50000,0.43,150,1,Yes,-0.84397007,,,,,,,,
8,2,5 13:18:0,0 T,X,0,0,500,0.12,20,1,Yes,-2.120263536,,,,,,,,
8,2,5 14:30:0,0 T,X,0,0,30000,0.23,30,1,Yes,-1.46967597,,,,,,,,
8,2,5 15:08:0,0 T,X,1,0,500000,2.18,50,1,No,0.779324877,,,,,,,,
8,2,5 15:14:0,0 T,X,0,0,10000,0.16,20,1,Yes,-1.832581464,,,,,,,,
8,2,5 17:11:0,0 T,X,0,0,100000,3.98,50,1,Yes,1.381281819,,,,,,,,
8,2,5 21:44:0,0 T,X,0,0,100000,4.76,50,1,Yes,1.560247668,,,,,,,,
8,2,5 23:28:0,0 T,X,0,0,50000,4.31,50,1,Yes,1.460937904,,,,,,,,
8,2,5 23:50:0,0 T,X,1,0,1000000,1.56,50,1,No,0.444685821,,,,,,,,
8,2,5 23:56:0,0 T,X,1,0,500000,1.46,100,1,No,0.378436436,,,,,,,,
8,2,6 1:10:00,TX,0,0,0,0,1.45,30,1,Yes,0.371563556,,,,,,,,
8,2,6 1:12:00,TX,0,0,0,30000,0.11,30,1,Yes,-2.207274913,,,,,,,,
8,2,6 3:30:00,TX,0,0,0,100000,1.02,30,1,Yes,0.019802627,,,,,,,,
8,2,6 4:00:00,TX,1,0,0,1300000,0.9,50,1,No,-0.105360516,,,,,,,,
8,2,6 7:05:00,TX,0,0,0,0,0.16,20,1,Yes,-1.832581464,,,,,,,,
8,2,6 11:22:0,0 L,A,0,0,7000,1.66,25,1,Yes,0.506817602,,,,,,,,
8,2,6 14:50:0,0 T,X,1,0,500000,0.94,50,1,No,-0.061875404,,,,,,,,
8,2,6 15:20:0,0 S,D,0,0,0,0.66,10,1,Yes,-0.415515444,,,,,,,,
8,2,6 15:20:0,0 T,X,0,0,30000,0.52,50,1,Yes,-0.653926467,,,,,,,,
8,2,6 16:23:0,0 T,X,0,0,50000,0.54,30,1,Yes,-0.616186139,,,,,,,,
8,2,6 19:15:0,0 T,X,1,0,2000000,5.78,100,1,No,1.754403683,,,,,,,,
8,2,6 19:19:0,0 F,L,0,0,20000,0.32,50,1,Yes,-1.139434283,,,,,,,,
8,2,6 23:00:0,0 T,X,0,0,50000,0.03,30,1,Yes,-3.506557897,,,,,,,,
8,2,7 0:43:00,TX,1,0,0,300000,2.27,50,1,No,0.819779831,,,,,,,,
8,2,7 3:03:00,TX,0,0,0,200000,0.73,30,1,Yes,-0.314710745,,,,,,,,
8,2,7 9:15:00,TX,0,0,0,50000,0.08,20,1,Yes,-2.525728644,,,,,,,,
8,2,7 13:15:0,0 L,A,0,0,5000,0.21,25,1,Yes,-1.560647748,,,,,,,,
8,2,7 13:35:0,0 L,A,0,0,0,0.15,25,1,Yes,-1.897119985,,,,,,,,
8,2,8 3:39:00,LA,0,0,0,15000,0.28,25,1,Yes,-1.272965676,,,,,,,,
8,2,9 16:00:0,0 L,A,0,0,0,0.02,25,1,Yes,-3.912023005,,,,,,,,
8,2,9 16:09:0,0 L,A,2,0,200000,2.18,175,1,No,0.779324877,,,,,,,,
8,2,9 16:34:0,0 L,A,0,0,0,0.14,25,1,Yes,-1.966112856,,,,,,,,
8,3,0 0:00:00,MS,0,0,0,0,0.15,30,1,Yes,-1.897119985,,,,,,,,
8,3,0 1:20:00,MS,0,0,0,0,0.25,200,1,Yes,-1.386294361,,,,,,,,
8,3,0 9:04:00,MS,1,0,0,150000,1.71,100,1,No,0.536493371,,,,,,,,
8,3,0 9:07:00,MS,1,0,0,0,3.25,200,1,No,1.178654996,,,,,,,,
8,3,0 10:31:0,0 M,S,0,0,0,2.32,250,1,Yes,0.841567186,,,,,,,,
8,3,0 10:41:0,0 M,S,1,0,200000,1.26,160,1,No,0.231111721,,,,,,,,
8,3,0 11:35:0,0 M,S,0,0,15000,1.08,50,1,Yes,0.076961041,,,,,,,,
8,3,1 7:19:00,AR,0,0,0,15000,1.71,50,1,Yes,0.536493371,,,,,,,,
8,3,1 10:57:0,0 M,S,0,0,25000,0.27,30,1,Yes,-1.30933332,,,,,,,,
8,3,1 12:13:0,0 M,S,0,0,0,1.07,40,1,Yes,0.067658648,,,,,,,,
8,3,1 12:23:0,0 M,S,1,0,150000,2.47,150,1,No,0.904218151,,,,,,,,
8,3,1 12:43:0,0 M,S,0,0,50000,0.25,30,1,Yes,-1.386294361,,,,,,,,
8,3,1 14:07:0,0 T,N,0,0,10000,1.25,50,1,Yes,0.223143551,,,,,,,,
8,3,1 14:40:0,12:00 AM,L,2,6,0,31.24,600,1,No,3.441699325,,,,,,,,
8,3,1 15:19:0,0 T,N,0,0,10000,0.25,50,1,Yes,-1.386294361,,,,,,,,
8,3,1 16:03:0,0 T,N,0,0,10000,0.75,70,1,Yes,-0.287682072,,,,,,,,
8,3,1 16:11:0,0 T,N,0,0,10000,3.42,75,1,Yes,1.229640551,,,,,,,,
8,3,1 17:57:0,12:00 AM,L,1,0,0,6.5,100,1,No,1.871802177,,,,,,,,
8,3,1 18:28:0,12:00 AM,L,1,0,0,0.56,200,1,No,-0.579818495,,,,,,,,
8,3,1 18:42:0,12:00 AM,L,0,0,0,0.3,35,1,Yes,-1.203972804,,,,,,,,
8,3,1 19:58:0,12:00 AM,L,2,0,0,13.63,300,1,No,2.612273246,,,,,,,,
8,3,1 22:21:0,0 T,N,1,0,25000,0.62,75,1,No,-0.478035801,,,,,,,,
8,3,1 22:47:0,0 T,N,0,0,15000,0.94,50,1,Yes,-0.061875404,,,,,,,,
9,1,14:07:00,OR,1,0,0,240000,0.69,167,1,No,-0.371063681,,,,,,,,
9,1,16:30:00,ND,0,0,0,0,0.07,50,1,Yes,-2.659260037,,,,,,,,
9,1,16:38:00,ND,0,0,0,0,6.02,150,1,Yes,1.795087259,,,,,,,,
9,1,18:16:00,ND,0,0,0,1000,1.67,150,1,Yes,0.512823626,,,,,,,,
9,4,20:42:00,OH,2,2,0,2050000,16.67,400,1,No,2.813610697,,,,,,,,
9,9,6:10:00,FL,1,0,0,0,0.1,50,1,No,-2.302585093,,,,,,,,
9,9,10:20:00,FL,1,0,0,0,0.25,50,1,No,-1.386294361,,,,,,,,
9,9,14:45:00,CO,0,0,0,0,0.28,50,1,Yes,-1.272965676,,,,,,,,
9,9,16:35:00,FL,0,0,0,0,1.93,100,1,Yes,0.657520003,,,,,,,,
9,9,17:20:00,FL,0,0,0,0,0.5,75,1,Yes,-0.693147181,,,,,,,,
9,1,0 5:40:00,FL,1,0,0,0,0.25,50,1,No,-1.386294361,,,,,,,,
9,1,0 6:59:00,FL,1,0,0,40000,0.03,50,1,No,-3.506557897,,,,,,,,
9,1,0 7:19:00,FL,0,0,0,0,0.2,50,1,Yes,-1.609437912,,,,,,,,
9,1,0 9:00:00,FL,1,0,0,0,1.33,75,1,No,0.285178942,,,,,,,,
9,1,0 9:19:00,FL,2,0,0,20000,0.59,50,1,No,-0.527632742,,,,,,,,
9,1,0 9:24:00,FL,1,0,0,0,1.21,75,1,No,0.19062036,,,,,,,,
9,1,0 11:40:0,0 F,L,1,0,0,1.2,50,1,No,0.182321557,,,,,,,,
9,1,0 15:48:0,0 F,L,2,0,0,1.55,125,1,No,0.438254931,,,,,,,,
9,1,0 16:00:0,0 F,L,1,0,0,0.48,60,1,No,-0.733969175,,,,,,,,
9,1,0 16:28:0,0 F,L,1,0,0,3.84,500,1,No,1.345472367,,,,,,,,
9,1,0 17:50:0,0 F,L,1,0,0,4.99,200,1,No,1.60743591,,,,,,,,
9,1,0 19:04:0,0 F,L,1,0,0,0.78,175,1,No,-0.248461359,,,,,,,,
9,1,0 19:04:0,0 F,L,1,0,0,1.23,50,1,No,0.207014169,,,,,,,,
9,1,0 19:14:0,0 F,L,1,0,0,0.3,60,1,No,-1.203972804,,,,,,,,
9,1,0 19:48:0,0 F,L,1,0,0,3.36,60,1,No,1.211940974,,,,,,,,
9,1,0 22:20:0,0 F,L,0,0,0,4.12,200,1,Yes,1.415853163,,,,,,,,
9,1,0 23:15:0,0 F,L,2,0,0,1.2,300,1,No,0.182321557,,,,,,,,
9,1,1 0:25:00,FL,0,0,0,0,5.95,100,1,Yes,1.78339122,,,,,,,,
9,1,1 0:25:00,FL,0,0,0,0,10.69,100,1,Yes,2.369308725,,,,,,,,
9,1,1 12:48:0,0 S,C,0,0,0,1.46,60,1,Yes,0.378436436,,,,,,,,
9,1,1 15:45:0,0 S,C,1,0,0,0.43,30,1,No,-0.84397007,,,,,,,,
9,1,1 16:19:0,0 S,C,0,0,0,0.12,55,1,Yes,-2.120263536,,,,,,,,
9,1,1 17:01:0,0 S,C,0,0,0,2,50,1,Yes,0.693147181,,,,,,,,
9,1,1 17:13:0,0 S,C,0,0,0,0.57,90,1,Yes,-0.562118918,,,,,,,,
9,1,3 16:51:0,0 N,V,0,0,0,2.01,50,1,Yes,0.698134722,,,,,,,,
9,1,5 18:04:0,0 S,D,0,0,0,0.1,100,1,Yes,-2.302585093,,,,,,,,
9,1,9 15:41:0,0 N,D,1,0,30000,3.7,200,1,No,1.30833282,,,,,,,,
9,1,9 18:46:0,0 S,D,1,0,0,2.75,155,1,No,1.011600912,,,,,,,,
9,1,9 18:50:0,0 M,N,1,0,52000,4.57,100,1,No,1.519513205,,,,,,,,
9,1,9 19:55:0,0 S,D,0,0,0,0.08,10,1,Yes,-2.525728644,,,,,,,,
9,1,9 20:26:0,0 S,D,0,0,0,0.11,10,1,Yes,-2.207274913,,,,,,,,
9,1,9 23:18:0,0 M,N,0,0,0,2.12,100,1,Yes,0.751416089,,,,,,,,
9,1,9 23:22:0,0 M,N,1,0,0,0.11,80,1,No,-2.207274913,,,,,,,,
9,1,9 23:28:0,0 M,N,1,0,1600000,12.59,550,1,No,2.532902848,,,,,,,,
9,1,9 23:32:0,0 M,N,1,0,1300000,9.2,880,1,No,2.219203484,,,,,,,,
9,1,9 23:48:0,0 M,N,0,0,0,1.16,330,1,Yes,0.148420005,,,,,,,,
9,1,9 23:49:0,0 M,N,1,0,0,8.18,360,1,No,2.101692151,,,,,,,,
9,2,0 0:04:00,MN,1,0,0,0,6.75,440,1,No,1.909542505,,,,,,,,
9,2,1 16:29:0,0 N,V,0,0,0,0.44,20,1,Yes,-0.820980552,,,,,,,,
9,2,5 13:10:0,0 T,X,0,0,0,0.1,15,1,Yes,-2.302585093,,,,,,,,
9,3,0 14:55:0,0 N,M,0,0,0,2.45,30,1,Yes,0.896088025,,,,,,,,
1,0,1 16:53:0,0 K,S,0,0,0,3.4,100,1,Yes,1.223775432,,,,,,,,
1,0,1 17:30:0,0 K,S,0,0,0,0.59,100,1,Yes,-0.527632742,,,,,,,,
1,0,1 17:57:0,0 K,S,0,0,0,0.01,15,1,Yes,-4.605170186,,,,,,,,
1,0,2 17:53:0,0 K,S,0,0,0,4.47,100,1,Yes,1.497388409,,,,,,,,
1,0,2 18:02:0,0 K,S,1,0,150000,2.5,150,1,No,0.916290732,,,,,,,,
1,0,2 18:09:0,0 K,S,2,0,0,18.31,450,1,No,2.907447359,,,,,,,,
1,0,2 18:15:0,0 K,S,0,0,0,0.73,100,1,Yes,-0.314710745,,,,,,,,
1,0,2 18:43:0,0 K,S,1,0,40000,0.41,75,1,No,-0.891598119,,,,,,,,
1,0,2 18:58:0,0 K,S,0,0,4000,0.14,50,1,Yes,-1.966112856,,,,,,,,
1,0,2 19:24:0,0 K,S,1,0,75000,0.54,100,1,No,-0.616186139,,,,,,,,
1,0,2 22:42:0,0 N,E,0,0,0,0.28,20,1,Yes,-1.272965676,,,,,,,,
1,0,6 16:25:0,0 C,O,1,0,0,0.01,25,1,No,-4.605170186,,,,,,,,
1,0,6 17:56:0,0 K,S,0,0,0,0.73,50,1,Yes,-0.314710745,,,,,,,,
1,0,6 18:50:0,0 K,S,0,0,0,2.36,50,1,Yes,0.858661619,,,,,,,,
1,0,6 21:06:0,0 K,S,1,0,0,1.1,40,1,No,0.09531018,,,,,,,,
1,0,7 12:58:0,12:00 AM,L,0,0,0,0.07,25,1,Yes,-2.659260037,,,,,,,,
1,0,7 15:47:0,12:00 AM,L,0,0,50000,0.27,25,1,Yes,-1.30933332,,,,,,,,
1,0,7 15:59:0,0 W,I,0,0,250000,9.7,100,1,Yes,2.272125886,,,,,,,,
1,0,7 17:26:0,12:00 AM,L,0,0,10000,0.55,200,1,Yes,-0.597837001,,,,,,,,
1,0,7 17:34:0,12:00 AM,L,0,0,5000,0.13,25,1,Yes,-2.040220829,,,,,,,,
1,0,7 17:55:0,12:00 AM,L,0,0,0,2.9,400,1,Yes,1.064710737,,,,,,,,
1,0,7 18:31:0,12:00 AM,L,1,0,0,3.93,625,1,No,1.368639426,,,,,,,,
1,0,7 19:05:0,0 I,N,0,0,85000,5.72,100,1,Yes,1.743968805,,,,,,,,
1,0,7 19:20:0,12:00 AM,L,0,0,0,3.01,50,1,Yes,1.101940079,,,,,,,,
1,0,7 19:47:0,12:00 AM,L,1,0,0,5.94,150,1,No,1.781709133,,,,,,,,
1,0,7 20:28:0,0 M,S,0,0,25000,0.6,200,1,Yes,-0.510825624,,,,,,,,
1,0,8 14:08:0,0 S,C,1,0,20000,12,100,1,No,2.48490665,,,,,,,,
1,0,8 14:16:0,0 S,C,1,0,20000,0.07,100,1,No,-2.659260037,,,,,,,,
1,0,8 14:20:0,0 S,C,1,0,0,2.6,50,1,No,0.955511445,,,,,,,,
1,0,8 14:36:0,0 S,C,2,0,250000,8.42,300,1,No,2.130609828,,,,,,,,
1,0,8 14:40:0,0 S,C,2,0,300000,22.28,200,1,No,3.103689415,,,,,,,,
1,0,8 14:54:0,0 N,C,0,0,21000,13.46,100,1,Yes,2.599722324,,,,,,,,
1,0,8 15:34:0,0 S,C,0,0,10000,0.21,200,1,Yes,-1.560647748,,,,,,,,
1,0,8 15:34:0,0 N,C,1,0,150000,2.19,250,1,No,0.783901544,,,,,,,,
1,0,8 15:37:0,0 S,C,1,0,50000,1.38,200,1,No,0.322083499,,,,,,,,
1,0,8 15:40:0,0 N,C,1,0,200000,0.63,200,1,No,-0.46203546,,,,,,,,
1,0,8 15:51:0,0 N,C,0,0,10000,2.42,100,1,Yes,0.88376754,,,,,,,,
1,0,8 16:01:0,0 N,C,1,0,300000,6.71,400,1,No,1.903598951,,,,,,,,
1,0,8 16:45:0,0 N,C,1,0,110000,7.08,300,1,No,1.957273908,,,,,,,,
1,0,12 16:05:,0,WA,0,0,2000,0.16,25,1,Yes,-1.832581464,,,,,,,,
1,0,12 16:39:,0,OR,0,0,40000,0.62,50,1,Yes,-0.478035801,,,,,,,,
1,0,14 16:09:,0,MO,1,0,0,0.1,10,1,No,-2.302585093,,,,,,,,
1,0,14 17:25:,0,IL,0,0,0,0.82,25,1,Yes,-0.198450939,,,,,,,,
1,0,20 3:58:0,0 T,X,0,0,50000,0.5,300,1,Yes,-0.693147181,,,,,,,,
1,0,21 16:23:,0,OK,-,9,0,0.1,20,1,No,-2.302585093,,,,,,,,
1,0,21 17:05:,0,OK,-,9,0,0.2,30,1,No,-1.609437912,,,,,,,,
1,0,21 18:08:,0,OK,1,0,3000,4.8,200,1,No,1.568615918,,,,,,,,
1,0,21 18:12:,0,OK,1,0,5000,0.5,50,1,No,-0.693147181,,,,,,,,
1,0,21 18:12:,0,OK,1,0,15000,6.2,400,1,No,1.824549292,,,,,,,,
1,0,21 18:16:,0,OK,1,0,10000,3.1,150,1,No,1.131402111,,,,,,,,
1,0,21 18:23:,0,OK,1,0,3000,3.3,100,1,No,1.193922468,,,,,,,,
1,0,21 19:36:,0,OK,1,0,102000,3.4,50,1,No,1.223775432,,,,,,,,
1,0,21 20:52:,0,OK,1,0,50000,2,150,1,No,0.693147181,,,,,,,,
1,0,22 11:10:,0,MS,1,1,0,1.39,100,1,No,0.329303747,,,,,,,,
1,0,23 1:28:0,12:00 AM,L,1,0,0,2.4,75,1,No,0.875468737,,,,,,,,
1,0,23 12:52:,0,SC,1,0,50000,12.68,100,1,No,2.540025949,,,,,,,,
1,0,23 13:12:,0,SC,2,1,1000000,3.02,350,1,No,1.105256831,,,,,,,,
1,0,23 13:33:,0,SC,1,0,205000,21.83,150,2,No,3.083285171,,,,,,,,
1,0,23 13:33:,0,SC,1,0,5000,3.28,150,2,No,1.187843422,,,,,,,,
1,0,23 13:40:,0,NC,1,0,200000,18.55,100,2,No,2.920469789,,,,,,,,
1,0,23 13:36:,0,SC,2,0,250000,4.86,150,2,No,1.581038438,,,,,,,,
1,0,23 13:36:,0,SC,2,0,250000,4.58,150,2,No,1.521698998,,,,,,,,
1,0,23 13:41:,0,NC,0,0,0,0.28,100,2,Yes,-1.272965676,,,,,,,,
1,0,23 14:08:,0,NC,1,0,100000,12.34,100,1,No,2.512846018,,,,,,,,
1,0,23 14:37:,0,NC,2,0,2000000,4.87,1300,1,No,1.583093937,,,,,,,,
1,0,23 14:44:,0,NC,1,0,0,6.48,750,1,No,1.86872051,,,,,,,,
1,0,23 14:54:,0,NC,1,0,0,8.17,200,1,No,2.100468909,,,,,,,,
1,0,23 15:11:,0,NC,1,1,1000000,8.6,275,1,No,2.151762203,,,,,,,,
1,0,23 15:53:,0,VA,1,0,100000,0.57,150,1,No,-0.562118918,,,,,,,,
1,0,23 16:33:,0,VA,1,0,500000,1.34,300,1,No,0.292669614,,,,,,,,
1,0,23 16:35:,0,VA,1,0,100000,1.74,300,1,No,0.553885113,,,,,,,,
1,0,23 20:27:,0,SC,1,0,25000,0.36,75,1,No,-1.021651248,,,,,,,,
1,0,23 21:45:,0,NC,0,0,7000,0.36,50,1,Yes,-1.021651248,,,,,,,,
1,0,24 1:00:0,0 V,A,0,0,50000,0.38,75,1,Yes,-0.967584026,,,,,,,,
1,0,24 13:15:,0,FL,0,0,0,0.01,20,1,Yes,-4.605170186,,,,,,,,
1,0,28 11:19:,0,FL,0,0,0,0.48,50,1,Yes,-0.733969175,,,,,,,,
1,0,28 15:42:,0,FL,0,0,0,0.25,75,1,Yes,-1.386294361,,,,,,,,
1,0,28 16:08:,0,FL,0,0,0,2.08,125,1,Yes,0.732367894,,,,,,,,
1,0,31 7:15:0,0 N,Y,0,0,3500,0.4,10,1,Yes,-0.916290732,,,,,,,,
1,1,5 12:20:0,0 I,N,1,0,125000,2.87,150,1,No,1.05431203,,,,,,,,
1,1,5 12:24:0,0 I,N,2,1,11090000,38.72,600,2,No,3.656356262,,,,,,,,
1,1,5 12:24:0,0 I,N,2,1,90000,30.67,600,2,No,3.423284978,,,,,,,,
1,1,5 13:18:0,0 O,H,2,0,11000000,8.05,500,2,No,2.085672091,,,,,,,,
1,1,5 13:18:0,0 O,H,1,0,200000,1.34,50,1,No,0.292669614,,,,,,,,
