Rk.,Player,Result,Game Date,EV (MPH),LA (Â°),Pitch (MPH),Dist (ft),Vs.,var10
3743,Robinson Cano,home_run,2019,102.2,24,87.5,397,STL,Graphs
3744,Anthony Rendon,home_run,2019,100.2,29,79.2,397,MIA,Graphs
3745,C.J. Cron,home_run,2019,113.4,19,83.4,397,BAL,Graphs
3746,Charlie Blackmon,home_run,2019,102.2,32,86.2,397,HOU,Graphs
3747,J.T. Realmuto,home_run,2019,108.4,22,80.9,397,CHC,Graphs
3748,Clint Frazier,home_run,2019,102.1,27,84.9,397,BAL,Graphs
3749,Paul Goldschmidt,home_run,2019,104.9,37,84.3,397,MIL,Graphs
3750,Corey Dickerson,home_run,2019,104.9,24,85.6,397,CIN,Graphs
3751,Kurt Suzuki,home_run,2019,98.8,26,90,397,ARI,Graphs
3752,Harold Ramirez,home_run,2019,105.4,25,96.5,397,ATL,Graphs
3753,Carlos Santana,home_run,2019,101.4,22,80,397,CWS,Graphs
3754,Manuel Margot,home_run,2019,97.4,26,89.7,397,SF,Graphs
3755,Josh Donaldson,home_run,2019,106.3,32,96.6,397,NYM,Graphs
3756,Pete Alonso,home_run,2019,106.6,35,92.7,397,MIN,Graphs
3757,Eric Hosmer,home_run,2019,103.5,33,86.7,397,MIL,Graphs
3758,Alex Bregman,home_run,2019,99.5,24,96.3,397,CIN,Graphs
3759,Scooter Gennett,home_run,2019,102.1,26,84.8,397,PHI,Graphs
3760,Matt Olson,home_run,2019,101.6,30,80.2,397,TEX,Graphs
3761,Jonathan Lucroy,home_run,2019,103.5,25,91.3,397,DET,Graphs
3762,Justin Smoak,home_run,2019,102.9,25,91.5,397,TB,Graphs
3763,Jonathan Schoop,home_run,2019,104,26,91.7,397,SEA,Graphs
3764,Ketel Marte,home_run,2019,113.9,17,91.8,397,SF,Graphs
3765,Anthony Santander,home_run,2019,107,23,92,397,NYY,Graphs
3766,Jarrod Dyson,home_run,2019,101.9,32,78.2,397,WSH,Graphs
3767,Ji-Man Choi,home_run,2019,104.8,30,93.5,397,TOR,Graphs
3768,Hanser Alberto,home_run,2019,102.7,25,84.3,397,ARI,Graphs
3769,J.D. Martinez,home_run,2019,103.7,24,99,397,NYY,Graphs
3770,Brandon Drury,home_run,2019,105.8,30,95.8,397,OAK,Graphs
3771,Kyle Schwarber,home_run,2019,103.8,29,95,397,CIN,Graphs
3772,George Springer,home_run,2019,103.7,22,94.2,397,LAA,Graphs
3773,Kevin Newman,home_run,2019,105.2,21,91,397,COL,Graphs
3774,Jeff McNeil,home_run,2019,100.4,26,80.8,397,PHI,Graphs
3775,Randal Grichuk,home_run,2019,102,32,85.8,397,BAL,Graphs
3776,Eric Thames,home_run,2019,101.9,37,94.1,397,PIT,Graphs
3777,Logan Morrison,home_run,2019,99.1,29,94.8,397,CIN,Graphs
3778,Carlos Gomez,home_run,2019,107.5,30,97.1,397,COL,Graphs
3779,Manny Machado,home_run,2019,102,27,76.4,397,BOS,Graphs
3780,Paul DeJong,home_run,2019,108.2,23,94.3,397,PIT,Graphs
3781,Starling Marte,home_run,2019,103.8,29,96.3,397,WSH,Graphs
3782,Amed Rosario,home_run,2019,104.7,20,85.9,397,MIL,Graphs
3783,Jorge Soler,home_run,2019,107.3,32,74.3,397,SEA,Graphs
3784,Brian Goodwin,home_run,2019,103.2,26,91.5,397,SEA,Graphs
3785,Cavan Biggio,home_run,2019,101.2,28,93.9,397,BAL,Graphs
3786,Austin Meadows,home_run,2019,108.4,19,85.2,397,NYY,Graphs
3787,Rowdy Tellez,home_run,2019,104.4,33,82.2,397,BOS,Graphs
3788,Freddie Freeman,home_run,2019,102.9,26,97.4,397,MIA,Graphs
3789,Marcell Ozuna,home_run,2019,104.6,23,84.8,397,COL,Graphs
3790,Elvis Andrus,home_run,2019,97.2,34,84,397,CLE,Graphs
3791,Christian Yelich,home_run,2019,101.4,24,90.7,397,NYM,Graphs
3792,Tom Murphy,home_run,2019,105.5,32,78.4,397,LAA,Graphs
3793,Stephen Piscotty,home_run,2019,105.8,34,83.9,397,TEX,Graphs
3794,Willson Contreras,home_run,2019,105.7,19,91.5,397,WSH,Graphs
3795,Marwin Gonzalez,home_run,2019,102,36,71.1,397,OAK,Graphs
3796,Jonathan Villar,home_run,2019,101.1,29,87.3,397,SEA,Graphs
3797,Curt Casali,home_run,2019,104.1,27,92.8,397,WSH,Graphs
3798,Tim Beckham,home_run,2019,107.3,23,81.9,397,LAA,Graphs
3799,Mookie Betts,home_run,2019,105.2,32,93.1,397,SEA,Graphs
3800,Dexter Fowler,home_run,2019,104.4,31,87.9,397,SEA,Graphs
3801,Carlos Santana,home_run,2019,101.7,34,80.7,397,LAA,Graphs
3802,Pedro Severino,home_run,2019,99,31,90.9,396,LAA,Graphs
3803,Max Kepler,home_run,2019,98.4,23,78.7,396,CLE,Graphs
3804,Isan Diaz,home_run,2019,99.1,30,97,396,NYM,Graphs
3805,Guillermo Heredia,home_run,2019,99.7,32,93.6,396,LAA,Graphs
3806,Shohei Ohtani,home_run,2019,106.9,35,75.2,396,SEA,Graphs
3807,Matt Adams,home_run,2019,104,33,86.6,396,BAL,Graphs
3808,Max Kepler,home_run,2019,100.3,26,77.9,396,SEA,Graphs
3809,Gregory Polanco,home_run,2019,102.1,35,82.4,396,ATL,Graphs
3810,Didi Gregorius,home_run,2019,103.7,23,92.4,396,CLE,Graphs
3811,Victor Robles,home_run,2019,110.3,21,95.5,396,NYM,Graphs
3812,Robinson Chirinos,home_run,2019,105.1,24,91.4,396,OAK,Graphs
3813,Clint Frazier,home_run,2019,102,33,83.1,396,BAL,Graphs
3814,Nick Castellanos,home_run,2019,101.6,32,94,396,CIN,Graphs
3815,Gerardo Parra,home_run,2019,101.2,35,93,396,CIN,Graphs
3816,Gleyber Torres,home_run,2019,105.8,36,91.6,396,OAK,Graphs
3817,Freddy Galvis,home_run,2019,104.7,22,93,396,CWS,Graphs
3818,Marcus Semien,home_run,2019,102.7,28,93.6,396,BAL,Graphs
3819,Manuel Margot,home_run,2019,101.9,33,91.6,396,LAD,Graphs
3820,Brett Gardner,home_run,2019,100.9,31,90.9,396,KC,Graphs
3821,Randal Grichuk,home_run,2019,106.8,22,87,396,BOS,Graphs
3822,Sean Rodriguez,home_run,2019,105.1,25,83.6,396,MIA,Graphs
3823,Ildemaro Vargas,home_run,2019,101,34,88.2,396,BOS,Graphs
3824,Franmil Reyes,home_run,2019,101.9,30,93.3,396,BOS,Graphs
3825,Jordan Luplow,home_run,2019,102,27,87.2,396,CWS,Graphs
3826,Anthony Rizzo,home_run,2019,101.8,32,83.7,396,SF,Graphs
3827,Austin Slater,home_run,2019,103.2,30,91.3,396,CHC,Graphs
3828,Brad Miller,home_run,2019,106.8,18,84.1,396,WSH,Graphs
3829,Rafael Devers,home_run,2019,107.4,37,92.4,396,NYY,Graphs
3830,Ryan Braun,home_run,2019,105.8,24,90.1,396,WSH,Graphs
3831,Jose Ramirez,home_run,2019,99.2,30,91.4,396,KC,Graphs
3832,David Peralta,home_run,2019,110.5,16,79.4,396,SF,Graphs
3833,Gary Sanchez,home_run,2019,106.3,23,79.1,396,OAK,Graphs
3834,Yonder Alonso,home_run,2019,99.3,26,93.1,396,CLE,Graphs
3835,Mike Moustakas,home_run,2019,100.7,28,78.6,396,SEA,Graphs
3836,Tommy La Stella,home_run,2019,99.3,24,88,396,MIL,Graphs
3837,Aristides Aquino,home_run,2019,103.6,30,85.9,396,STL,Graphs
3838,David Peralta,home_run,2019,111.3,20,84.7,396,CHC,Graphs
3839,Jorge Soler,home_run,2019,102.9,27,89,396,SEA,Graphs
3840,Mitch Haniger,home_run,2019,100.8,31,77.6,396,HOU,Graphs
3841,Tyler Flowers,home_run,2019,107.6,38,87,396,CWS,Graphs
3842,Gio Urshela,home_run,2019,102.9,24,79.5,396,LAA,Graphs
3843,Curtis Granderson,home_run,2019,99.9,28,95.6,396,WSH,Graphs
3844,Dwight Smith,home_run,2019,98.5,25,83.1,396,LAA,Graphs
3845,J.D. Davis,home_run,2019,102.8,30,87.9,396,LAD,Graphs
3846,Wil Myers,home_run,2019,107.3,22,91,396,SF,Graphs
3847,Ronald Acuna Jr.,home_run,2019,104.7,27,73.8,396,LAD,Graphs
3848,Brandon Drury,home_run,2019,104.5,31,90.1,396,OAK,Graphs
3849,Derek Fisher,home_run,2019,98,26,70.9,396,SEA,Graphs
3850,Brett Gardner,home_run,2019,100.9,33,97.8,396,OAK,Graphs
3851,Leury Garcia,home_run,2019,103.2,24,74.6,396,TOR,Graphs
3852,Ketel Marte,home_run,2019,99.6,31,82,396,TOR,Graphs
3853,Starling Marte,home_run,2019,101.9,28,86.6,396,CIN,Graphs
3854,Franklin Barreto,home_run,2019,107.5,23,76.8,396,CWS,Graphs
3855,Yuli Gurriel,home_run,2019,103.1,22,88.3,396,OAK,Graphs
3856,Martin Maldonado,home_run,2019,102,33,96.4,396,OAK,Graphs
3857,Jonathan Villar,home_run,2019,101.7,22,89.8,396,LAA,Graphs
3858,Yandy Diaz,home_run,2019,105,20,80.8,396,LAA,Graphs
3859,Juan Soto,home_run,2019,103.9,30,95,396,ATL,Graphs
3860,Bryce Harper,home_run,2019,110.6,21,92.3,396,ATL,Graphs
3861,Corey Seager,home_run,2019,105.1,23,95.8,396,MIL,Graphs
3862,Hunter Pence,home_run,2019,108.1,20,87.6,396,SEA,Graphs
3863,Kyle Schwarber,home_run,2019,108.4,37,98.3,396,HOU,Graphs
3864,Pete Alonso,home_run,2019,100.9,26,76.9,396,PHI,Graphs
3865,Carson Kelly,home_run,2019,98.4,28,80.2,396,LAD,Graphs
3866,Michael Brantley,home_run,2019,98.4,31,82,396,OAK,Graphs
3867,Nick Senzel,home_run,2019,102.4,29,94.3,396,MIL,Graphs
3868,Max Kepler,home_run,2019,105.5,30,89.3,396,BAL,Graphs
3869,Ryan McMahon,home_run,2019,99,30,86.6,396,SF,Graphs
3870,Justin Turner,home_run,2019,101.5,23,87,396,SD,Graphs
3871,Gio Urshela,home_run,2019,107.3,18,97.6,396,BAL,Graphs
3872,Charlie Blackmon,home_run,2019,99.6,39,83.7,396,SD,Graphs
3873,Carlos Correa,home_run,2019,107,20,90.7,396,MIN,Graphs
3874,Sam Travis,home_run,2019,98.1,34,78.5,396,BAL,Graphs
3875,Will Smith,home_run,2019,99.5,28,96.1,396,COL,Graphs
3876,David Dahl,home_run,2019,99.2,28,93.2,396,LAD,Graphs
3877,Xander Bogaerts,home_run,2019,101.4,25,98.8,396,COL,Graphs
3878,Kurt Suzuki,home_run,2019,102.2,36,92,396,PHI,Graphs
3879,Mookie Betts,home_run,2019,104,32,93.1,396,OAK,Graphs
3880,Christian Yelich,home_run,2019,108.4,22,94.3,396,STL,Graphs
3881,Marwin Gonzalez,home_run,2019,103.6,39,96.2,396,CWS,Graphs
3882,Colin Moran,home_run,2019,106.6,27,82.5,396,CIN,Graphs
3883,Kole Calhoun,home_run,2019,105.9,30,85.1,396,KC,Graphs
3884,Bryce Harper,home_run,2019,102.5,26,89.2,396,STL,Graphs
3885,Justin Turner,home_run,2019,102.9,25,94.7,395,WSH,Graphs
3886,Justin Turner,home_run,2019,102.1,33,90.4,395,MIA,Graphs
3887,Francisco Lindor,home_run,2019,109.7,20,88.3,395,DET,Graphs
3888,Carlos Santana,home_run,2019,102.3,31,95,395,TOR,Graphs
3889,Jordy Mercer,home_run,2019,103,22,92.6,395,KC,Graphs
3890,Yuli Gurriel,home_run,2019,105,17,91.3,395,CWS,Graphs
3891,Todd Frazier,home_run,2019,103.1,27,82.7,395,ARI,Graphs
3892,Justin Upton,home_run,2019,102.6,32,94.4,395,BAL,Graphs
3893,Nick Senzel,home_run,2019,98.1,28,94.4,395,MIA,Graphs
3894,Matt Chapman,home_run,2019,102.5,32,82.5,395,DET,Graphs
3895,Greg Garcia,home_run,2019,101.5,32,80.7,395,BAL,Graphs
3896,Hanser Alberto,home_run,2019,99.1,31,94.2,395,TB,Graphs
3897,Nick Markakis,home_run,2019,102.2,25,95.9,395,LAD,Graphs
3898,Joey Votto,home_run,2019,104.2,24,93.4,395,PHI,Graphs
3899,Keston Hiura,home_run,2019,104.9,36,86.7,395,CIN,Graphs
3900,Miguel Sano,home_run,2019,102.6,32,94.6,395,KC,Graphs
3901,Maikel Franco,home_run,2019,99.7,21,95.7,395,NYM,Graphs
3902,Dylan Moore,home_run,2019,105.3,20,84.8,395,CIN,Graphs
3903,Joc Pederson,home_run,2019,104.1,21,93,395,CIN,Graphs
3904,Mike Moustakas,home_run,2019,101,24,88.1,395,WSH,Graphs
3905,Jorge Polanco,home_run,2019,103.4,36,92.9,395,KC,Graphs
3906,Starling Marte,home_run,2019,106.3,22,97.6,395,NYM,Graphs
3907,Austin Riley,home_run,2019,100,31,81.4,395,CIN,Graphs
3908,Jason Heyward,home_run,2019,102.3,31,85.4,395,CIN,Graphs
3909,Matt Beaty,home_run,2019,102.6,31,81.6,395,MIA,Graphs
3910,Eugenio Suarez,home_run,2019,103.2,34,94.3,395,CHC,Graphs
3911,Billy McKinney,home_run,2019,97.1,27,93.3,395,BAL,Graphs
3912,Jeff McNeil,home_run,2019,100.1,27,93.9,395,WSH,Graphs
3913,Mike Moustakas,home_run,2019,103.4,35,85.5,395,PIT,Graphs
3914,Matt Olson,home_run,2019,104.6,35,73.3,395,SEA,Graphs
3915,Hunter Renfroe,home_run,2019,99.7,29,84.4,395,MIL,Graphs
3916,Jarrod Dyson,home_run,2019,101.3,24,85,395,CHC,Graphs
3917,Nick Dini,home_run,2019,97.6,30,78.2,395,MIN,Graphs
3918,Yuli Gurriel,home_run,2019,105,29,89.7,395,CWS,Graphs
3919,Javier Baez,home_run,2019,103.5,25,82.2,395,TEX,Graphs
3920,Adam Frazier,home_run,2019,102.2,33,87.7,395,STL,Graphs
3921,Mookie Betts,home_run,2019,105.8,22,87.2,395,NYY,Graphs
3922,Anthony Rendon,home_run,2019,103.3,35,95.9,395,CWS,Graphs
3923,Anthony Rendon,home_run,2019,100.2,33,94.8,395,MIN,Graphs
3924,Matt Joyce,home_run,2019,99.3,32,94.2,395,PHI,Graphs
3925,Tommy Pham,home_run,2019,103.6,20,90.1,395,CLE,Graphs
3926,Addison Russell,home_run,2019,102.2,29,71.9,395,NYM,Graphs
3927,Tim Beckham,home_run,2019,104.2,27,91.9,395,CLE,Graphs
3928,Yasmani Grandal,home_run,2019,101.7,30,90.6,395,CHC,Graphs
3929,Daniel Vogelbach,home_run,2019,104.5,22,94.9,395,CWS,Graphs
3930,Daniel Vogelbach,home_run,2019,102.4,27,95.7,395,HOU,Graphs
3931,Manuel Margot,home_run,2019,98.2,24,78.3,395,ARI,Graphs
3932,George Springer,home_run,2019,106.3,33,81.3,395,BOS,Graphs
3933,Nelson Cruz,home_run,2019,101.7,33,88.5,395,NYY,Graphs
3934,Marcus Semien,home_run,2019,100.6,31,86.4,395,NYY,Graphs
3935,Fernando Tatis Jr.,home_run,2019,106.8,28,90,395,ARI,Graphs
3936,Vladimir Guerrero Jr.,home_run,2019,101.5,32,93.6,395,CWS,Graphs
3937,Austin Hays,home_run,2019,103.8,18,93.5,395,SEA,Graphs
3938,Stephen Vogt,home_run,2019,98.7,30,95.3,395,PHI,Graphs
3939,Tom Murphy,home_run,2019,101.7,36,88.9,395,LAA,Graphs
3940,Rhys Hoskins,home_run,2019,104.3,37,76.1,395,MIL,Graphs
3941,Marwin Gonzalez,home_run,2019,104.1,34,83.1,395,LAA,Graphs
3942,Bryan Reynolds,home_run,2019,101.1,30,92.8,395,CIN,Graphs
3943,Roberto Perez,home_run,2019,104.5,23,80.1,395,HOU,Graphs
3944,Dexter Fowler,home_run,2019,102.6,37,89.1,395,COL,Graphs
3945,Anthony Rizzo,home_run,2019,108.3,38,94.7,395,SF,Graphs
3946,Didi Gregorius,home_run,2019,100.2,27,88.7,395,LAD,Graphs
3947,Manny Pina,home_run,2019,98.8,31,81.8,395,WSH,Graphs
3948,Kyle Tucker,home_run,2019,106,21,76.2,395,SEA,Graphs
3949,Ozzie Albies,home_run,2019,104.9,38,85.2,395,CHC,Graphs
3950,Freddie Freeman,home_run,2019,101.8,28,97.3,395,NYM,Graphs
3951,Trey Mancini,home_run,2019,99.9,26,95.2,395,TOR,Graphs
3952,Domingo Santana,home_run,2019,103.8,31,95.8,395,HOU,Graphs
3953,Robbie Grossman,home_run,2019,100.5,25,89.1,395,BAL,Graphs
3954,Josh Bell,home_run,2019,104.8,32,86.9,395,STL,Graphs
3955,Hunter Dozier,home_run,2019,103.3,29,93.7,395,NYY,Graphs
3956,Marco Hernandez,home_run,2019,100.5,27,84.7,395,BAL,Graphs
3957,Andrelton Simmons,home_run,2019,101.2,31,92,395,HOU,Graphs
3958,Yasmani Grandal,home_run,2019,101.2,33,95.1,395,STL,Graphs
3959,Robinson Cano,home_run,2019,105.8,20,96.4,395,CWS,Graphs
3960,Stevie Wilkerson,home_run,2019,95.9,28,91.8,395,LAA,Graphs
3961,Eric Hosmer,home_run,2019,108.9,19,92.8,395,PHI,Graphs
3962,Kurt Suzuki,home_run,2019,101.1,30,85,395,MIA,Graphs
3963,Nico Hoerner,home_run,2019,102,22,97.6,395,STL,Graphs
3964,Matt Olson,home_run,2019,105.4,36,84.1,395,TEX,Graphs
3965,Gleyber Torres,home_run,2019,103.6,34,82.2,395,BAL,Graphs
3966,Yuli Gurriel,home_run,2019,102.1,23,85.5,395,COL,Graphs
3967,Tommy Edman,home_run,2019,103.2,27,93.8,394,SD,Graphs
3968,Anthony Rizzo,home_run,2019,103.3,23,95.2,394,STL,Graphs
3969,Eric Hosmer,home_run,2019,114.3,16,91.6,394,SEA,Graphs
3970,Andrew Benintendi,home_run,2019,102.7,36,75.3,394,TB,Graphs
3971,Jarrod Dyson,home_run,2019,105.2,22,93.1,394,COL,Graphs
3972,Jeimer Candelario,home_run,2019,96,31,92.8,394,KC,Graphs
3973,Cody Bellinger,home_run,2019,100.8,26,92.5,394,COL,Graphs
3974,Mark Canha,home_run,2019,103.2,30,87.5,394,CWS,Graphs
3975,J.D. Martinez,home_run,2019,104.1,23,91.7,394,OAK,Graphs
3976,Guillermo Heredia,home_run,2019,98.3,38,90.4,394,TOR,Graphs
3977,Avisail Garcia,home_run,2019,104.6,32,89,394,BOS,Graphs
3978,Trey Mancini,home_run,2019,102.2,32,92.2,394,BOS,Graphs
3979,Nolan Arenado,home_run,2019,95.1,31,95,394,BAL,Graphs
3980,Willians Astudillo,home_run,2019,104.9,31,89.5,394,PHI,Graphs
3981,Xander Bogaerts,home_run,2019,99.8,27,90.4,394,HOU,Graphs
3982,Brian Dozier,home_run,2019,106,31,94.1,394,PHI,Graphs
3983,Max Muncy,home_run,2019,104,30,88.9,394,PHI,Graphs
3984,Wilmer Flores,home_run,2019,100.5,25,86.3,394,SF,Graphs
3985,AJ Pollock,home_run,2019,97.3,26,72.8,394,BOS,Graphs
3986,Jonathan Schoop,home_run,2019,103.8,27,83.9,394,TOR,Graphs
3987,Juan Soto,home_run,2019,111.6,28,90.9,394,SF,Graphs
3988,Ryan McMahon,home_run,2019,106.1,22,88.3,394,SF,Graphs
3989,Khris Davis,home_run,2019,100.9,27,79.1,394,SEA,Graphs
3990,Eugenio Suarez,home_run,2019,102.6,33,87.3,394,ARI,Graphs
3991,Rougned Odor,home_run,2019,108.1,26,78.9,394,SEA,Graphs
3992,Oscar Mercado,home_run,2019,101,28,91.2,394,CWS,Graphs
3993,Max Muncy,home_run,2019,100.4,32,90.4,394,CHC,Graphs
3994,Adam Eaton,home_run,2019,99,31,78.7,394,COL,Graphs
3995,Greg Allen,home_run,2019,104.2,28,94.4,394,BOS,Graphs
3996,Wilson Ramos,home_run,2019,106.7,22,88.4,394,SF,Graphs
3997,Carson Kelly,home_run,2019,100.3,26,92.4,394,LAD,Graphs
3998,Miguel Rojas,home_run,2019,103.9,24,84.2,394,ARI,Graphs
3999,Ji-Man Choi,home_run,2019,99,28,80.8,394,BOS,Graphs
4000,Anthony Santander,home_run,2019,101.4,33,83.8,394,SEA,Graphs
4001,DJ Stewart,home_run,2019,104.1,32,84.8,394,DET,Graphs
4002,Mike Ford,home_run,2019,100.2,26,97.6,394,OAK,Graphs
4003,Freddie Freeman,home_run,2019,103.1,32,92.3,394,MIN,Graphs
4004,Matt Olson,home_run,2019,101.8,33,95.3,394,HOU,Graphs
4005,Todd Frazier,home_run,2019,99.6,32,91.2,394,ARI,Graphs
4006,Oscar Mercado,home_run,2019,94.7,29,84.3,394,TOR,Graphs
4007,Matt Chapman,home_run,2019,106.5,34,94.8,394,TEX,Graphs
4008,Matt Carpenter,home_run,2019,99.8,34,82.6,394,MIA,Graphs
4009,David Dahl,home_run,2019,98.5,31,78.7,394,SD,Graphs
4010,Todd Frazier,home_run,2019,101.7,27,91.4,394,PIT,Graphs
4011,Matt Adams,home_run,2019,98.3,28,90.3,394,ATL,Graphs
4012,Max Kepler,home_run,2019,96.7,27,83.7,394,MIA,Graphs
4013,Carson Kelly,home_run,2019,103.9,38,89.4,394,TOR,Graphs
4014,Freddie Freeman,home_run,2019,104.5,38,94.9,394,MIA,Graphs
4015,Mike Trout,home_run,2019,109.4,20,96.5,394,CLE,Graphs
4016,Nick Solak,home_run,2019,107.2,35,79.8,394,TB,Graphs
4017,Ben Gamel,home_run,2019,104.4,22,91.7,394,WSH,Graphs
4018,Gary Sanchez,home_run,2019,103.1,22,82.8,394,BAL,Graphs
4019,Brandon Dixon,home_run,2019,106.2,36,82.3,394,NYM,Graphs
4020,Brian Anderson,home_run,2019,108.1,20,94.9,394,DET,Graphs
4021,Travis d'Arnaud,home_run,2019,108.2,19,95.4,394,NYY,Graphs
4022,Delino DeShields,home_run,2019,101.4,30,87.5,394,NYY,Graphs
4023,Jay Bruce,home_run,2019,106.1,23,93,394,SD,Graphs
4024,Kris Bryant,home_run,2019,104.9,25,97.2,394,SF,Graphs
4025,Anthony Rendon,home_run,2019,102.9,36,93.7,394,MIA,Graphs
4026,Orlando Arcia,home_run,2019,100.6,37,89,394,WSH,Graphs
4027,Starling Marte,home_run,2019,98.7,28,97.9,394,NYM,Graphs
4028,Jay Bruce,home_run,2019,106.1,26,83.7,394,SD,Graphs
4029,Yadier Molina,home_run,2019,101.2,34,92.8,394,MIL,Graphs
4030,Keston Hiura,home_run,2019,105,24,92.2,394,TEX,Graphs
4031,Scott Kingery,home_run,2019,104.8,33,92,394,STL,Graphs
4032,Jose Altuve,home_run,2019,105,23,91.7,394,TEX,Graphs
4033,Josh Donaldson,home_run,2019,99.8,32,91.3,394,TOR,Graphs
4034,Jesse Winker,home_run,2019,98.6,33,94,394,SD,Graphs
4035,Randal Grichuk,home_run,2019,105.8,31,95.8,394,BAL,Graphs
4036,Robel Garcia,home_run,2019,101,32,95,394,CWS,Graphs
4037,Brandon Drury,home_run,2019,104.3,27,93.5,394,TB,Graphs
4038,Daniel Vogelbach,home_run,2019,108.4,28,94.1,394,KC,Graphs
4039,Fernando Tatis Jr.,home_run,2019,106.6,35,81.5,394,BAL,Graphs
4040,Matt Thaiss,home_run,2019,102.6,36,95.4,394,BAL,Graphs
4041,Franmil Reyes,home_run,2019,103.7,22,88.6,394,STL,Graphs
4042,Mitch Garver,home_run,2019,98.2,24,97,394,BAL,Graphs
4043,Victor Robles,home_run,2019,101.6,24,82.3,394,PHI,Graphs
4044,Austin Meadows,home_run,2019,102.6,29,82.5,394,SEA,Graphs
4045,Jay Bruce,home_run,2019,98.7,32,98.2,394,NYM,Graphs
4046,Xander Bogaerts,home_run,2019,97.9,23,82.6,394,CLE,Graphs
4047,Amed Rosario,home_run,2019,96.4,26,77.8,394,COL,Graphs
4048,Robinson Chirinos,home_run,2019,104.7,31,91.1,394,DET,Graphs
4049,Jason Kipnis,home_run,2019,100.4,31,91.6,394,HOU,Graphs
4050,Nolan Arenado,home_run,2019,98.3,22,94,394,STL,Graphs
4051,Niko Goodrum,home_run,2019,103.6,26,75,394,SEA,Graphs
4052,Tomas Nido,home_run,2019,99.9,32,93.9,394,DET,Graphs
4053,Matt Joyce,home_run,2019,102.6,28,93.3,394,PHI,Graphs
4054,Francisco Lindor,home_run,2019,102.4,33,94.3,394,LAA,Graphs
4055,Joey Votto,home_run,2019,103.3,29,91.4,394,MIL,Graphs
4056,Kyle Seager,home_run,2019,101.7,34,92,394,TEX,Graphs
4057,Edwin Encarnacion,home_run,2019,113,19,87.8,394,NYY,Graphs
4058,Whit Merrifield,home_run,2019,100.8,34,90.2,394,DET,Graphs
4059,Danny Santana,home_run,2019,109.9,20,93.9,393,PIT,Graphs
4060,Shohei Ohtani,home_run,2019,111,39,91.2,393,KC,Graphs
4061,Nolan Arenado,home_run,2019,102.9,22,85,393,ATL,Graphs
4062,Harrison Bader,home_run,2019,103.6,36,90.6,393,COL,Graphs
4063,Welington Castillo,home_run,2019,109.3,19,92.9,393,SEA,Graphs
4064,Matt Olson,home_run,2019,102.4,31,86.2,393,DET,Graphs
4065,Anthony Rendon,home_run,2019,103,32,95.5,393,NYM,Graphs
4066,Dansby Swanson,home_run,2019,108.4,22,95.8,393,PHI,Graphs
4067,Dwight Smith,home_run,2019,102.8,28,90.4,393,TEX,Graphs
4068,DJ LeMahieu,home_run,2019,104.7,24,81.6,393,TB,Graphs
4069,Cesar Hernandez,home_run,2019,101.6,32,91,393,NYM,Graphs
4070,Ryan O'Hearn,home_run,2019,106.1,24,92.1,393,NYY,Graphs
4071,Gregory Polanco,home_run,2019,101.2,22,91.9,393,TEX,Graphs
4072,Jurickson Profar,home_run,2019,106.3,20,95.9,393,CIN,Graphs
4073,Avisail Garcia,home_run,2019,107,27,83.4,393,TEX,Graphs
4074,Brian Goodwin,home_run,2019,104.6,25,92.3,393,TOR,Graphs
4075,Wilmer Flores,home_run,2019,102,31,96.7,393,NYM,Graphs
4076,Victor Caratini,home_run,2019,104.8,25,90.2,393,NYM,Graphs
4077,Nicky Lopez,home_run,2019,102.1,26,94.4,393,BAL,Graphs
4078,Andrew Benintendi,home_run,2019,106.3,36,93.4,393,SEA,Graphs
4079,Yasiel Puig,home_run,2019,101.4,32,89.5,393,MIL,Graphs
4080,Adam Haseley,home_run,2019,104.2,34,89.5,393,ATL,Graphs
4081,Eduardo Escobar,home_run,2019,104.2,25,92.8,393,SF,Graphs
4082,Yoan Moncada,home_run,2019,102,30,81.6,393,TEX,Graphs
4083,Matt Joyce,home_run,2019,100.6,28,91.2,393,CLE,Graphs
4084,Gleyber Torres,home_run,2019,100.8,30,85.3,393,SD,Graphs
4085,Starling Marte,home_run,2019,101.7,34,88.8,393,ATL,Graphs
4086,Daniel Vogelbach,home_run,2019,101.5,28,93.1,393,MIN,Graphs
4087,Chris Owings,home_run,2019,106.9,22,89.8,393,CWS,Graphs
4088,Odubel Herrera,home_run,2019,97.1,31,89,393,WSH,Graphs
4089,Chris Iannetta,home_run,2019,104.1,21,78.2,393,TB,Graphs
4090,Daniel Descalso,home_run,2019,100.8,26,90.3,393,SEA,Graphs
4091,David Dahl,home_run,2019,105,36,93,393,NYM,Graphs
4092,Justin Turner,home_run,2019,94.1,29,85,393,COL,Graphs
4093,Byron Buxton,home_run,2019,105.2,32,91.3,393,LAA,Graphs
4094,Jurickson Profar,home_run,2019,105.9,21,85.1,393,TB,Graphs
4095,Thairo Estrada,home_run,2019,102,27,89.3,393,SEA,Graphs
4096,Nick Castellanos,home_run,2019,102.9,27,84.2,393,SEA,Graphs
4097,Daniel Vogelbach,home_run,2019,113.1,22,92.5,393,TEX,Graphs
4098,Adeiny Hechavarria,home_run,2019,98.6,31,77.4,393,SF,Graphs
4099,Austin Meadows,home_run,2019,105.1,35,90.6,393,BOS,Graphs
4100,Austin Hedges,home_run,2019,107.6,20,92.5,393,STL,Graphs
